Molec_name	Conn_12	Conn_17	Conn_2	Conn_23	Conn_3	Conn_34	Conn_4	Conn_45	Conn_67	Conn_7	Ox_N1	Ox_O2	Ox_O3	Ox_N4	Ox_O5	Ox_O6	Central_bond	LS	Ox_state	DHI/DHICA	G_rel	E_S1	f_S1	E_S2	f_S2	E_S3	f_S3	AIQM_E_rel	G_rel_norm	E_S1_norm	E_S2_norm	E_S3_norm	log_f_S1_norm	log_f_S2_norm	log_f_S3_norm	AIQM_E_rel_norm
s.cyc.34.76.1.011-00x	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	1	0	79.5	1.52	0.0723	2.64	0.0000	3.00	0.0028	53.7	-0.1302	-0.480	-0.099	-0.060	0.4720	-1.0000	-0.0723	-0.2458
z.cyc.34.34.1.001-001	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	2	1	0	80.3	1.06	0.1371	1.29	0.0075	2.83	0.0376	53.6	-0.1214	-0.694	-0.802	-0.161	0.5780	0.1285	0.3553	-0.2467
d.cyc.17.34.1.x01-100	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	80.6	1.55	0.0756	2.18	0.0202	3.18	0.0911	52.9	-0.1182	-0.466	-0.339	0.048	0.4794	0.2974	0.5010	-0.2574
s.cyc.17.34.1.x11-000	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	81.3	1.20	0.0457	2.50	0.0003	2.69	0.0075	59.8	-0.1105	-0.629	-0.172	-0.244	0.3960	-0.4202	0.0899	-0.1601
z.cyc.17.34.1.x10-010	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	2	1	0	81.9	0.95	0.0567	1.69	0.0496	2.93	0.0000	53.1	-0.1039	-0.745	-0.594	-0.101	0.4318	0.4505	-1.0000	-0.2539
z.cyc.17.71.1.x01-x01	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	2	1	0	82.3	1.23	0.1300	1.75	0.0000	3.07	0.2262	41.9	-0.0996	-0.615	-0.563	-0.018	0.5692	-1.0000	0.6507	-0.4117
s.cyc.34.67.1.101-00x	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	82.8	2.02	0.0837	2.90	0.0160	3.38	0.1178	52.3	-0.0941	-0.248	0.036	0.167	0.4963	0.2577	0.5433	-0.2660
s.cyc.34.67.1.011-00x	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	83.9	1.29	0.0733	2.55	0.0422	2.62	0.0000	54.3	-0.0821	-0.587	-0.146	-0.286	0.4743	0.4230	-1.0000	-0.2376
s.cyc.34.45.1.101-0x0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	84.6	1.69	0.1238	2.60	0.1116	3.42	0.1690	59.7	-0.0744	-0.401	-0.120	0.190	0.5611	0.5888	0.6027	-0.1619
s.cyc.34.45.1.110-0x0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	84.6	1.53	0.0729	2.62	0.0258	3.35	0.1469	56.8	-0.0744	-0.476	-0.109	0.149	0.4734	0.3391	0.5797	-0.2024
z.cyc.17.43.1.x10-100	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	2	1	0	85.0	1.16	0.0294	2.09	0.0504	3.32	0.0000	58.1	-0.0700	-0.647	-0.385	0.131	0.3230	0.4533	-1.0000	-0.1846
s.cyc.34.76.1.101-00x	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	1	0	85.1	1.70	0.1228	2.68	0.0967	3.23	0.1327	55.2	-0.0689	-0.397	-0.078	0.077	0.5598	0.5643	0.5629	-0.2247
s.cyc.34.76.1.110-00x	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	1	0	85.2	1.54	0.0728	2.68	0.0132	3.16	0.1429	52.9	-0.0678	-0.471	-0.078	0.036	0.4732	0.2249	0.5751	-0.2575
z.cyc.17.34.1.x01-001	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	2	1	0	85.7	1.00	0.0340	1.55	0.0958	2.80	0.2336	54.4	-0.0624	-0.722	-0.667	-0.179	0.3471	0.5627	0.6560	-0.2366
s.cyc.34.54.1.101-0x0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	86.2	1.98	0.0813	2.87	0.0232	3.63	0.1451	60.1	-0.0569	-0.267	0.021	0.315	0.4915	0.3210	0.5776	-0.1561
s.cyc.34.54.1.011-0x0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	1	0	87.7	1.38	0.0795	2.57	0.0093	2.61	0.0419	63.8	-0.0405	-0.545	-0.135	-0.292	0.4878	0.1652	0.3731	-0.1041
z.cyc.17.34.1.x10-100	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	2	1	0	88.9	1.34	0.0947	2.29	0.0759	3.08	0.1170	65.1	-0.0274	-0.564	-0.281	-0.012	0.5167	0.5231	0.5422	-0.0854
s.cyc.17.71.1.x00-x11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	89.1	1.16	0.0736	2.51	0.0000	2.88	0.0013	61.9	-0.0252	-0.647	-0.167	-0.131	0.4750	-1.0000	-0.1986	-0.1300
d.cyc.23.43.1.001-010	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	89.6	1.77	0.0437	1.88	0.1102	3.04	0.3628	61.8	-0.0197	-0.364	-0.495	-0.036	0.3886	0.5866	0.7285	-0.1319
s.cyc.23.34.1.101-000	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	89.9	1.87	0.0328	2.83	0.0193	3.37	0.0113	71.7	-0.0164	-0.318	0.000	0.161	0.3411	0.2896	0.1574	0.0068
z.cyc.17.71.1.x01-x10	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	2	1	0	90.2	1.26	0.0875	1.63	0.0972	3.05	0.2939	49.6	-0.0131	-0.601	-0.625	-0.030	0.5036	0.5652	0.6938	-0.3033
z.cyc.17.43.1.x10-001	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	2	1	0	90.8	0.90	0.0549	1.29	0.0578	2.85	0.3599	51.1	-0.0066	-0.768	-0.802	-0.149	0.4264	0.4766	0.7272	-0.2822
s.cyc.34.67.1.110-00x	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	90.9	1.14	0.0413	2.28	0.0140	2.83	0.2304	54.7	-0.0055	-0.657	-0.286	-0.161	0.3793	0.2349	0.6538	-0.2316
s.cyc.23.34.1.011-000	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	91.0	1.63	0.0506	2.55	0.0000	2.98	0.0774	76.1	-0.0044	-0.429	-0.146	-0.071	0.4129	-1.0000	0.4742	0.0688
s.cyc.23.43.1.101-000	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	91.3	1.85	0.0523	2.80	0.0033	3.37	0.0084	68.4	-0.0011	-0.327	-0.016	0.161	0.4184	-0.0114	0.1085	-0.0387
s.cyc.23.34.1.000-011	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	91.4	1.68	0.0331	2.02	0.0703	2.56	0.0000	74.2	0.0000	-0.406	-0.422	-0.321	0.3426	0.5100	-1.0000	0.0427
s.cyc.17.23.1.x00-101	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	91.5	1.90	0.0404	2.83	0.0216	3.44	0.0180	66.1	0.0011	-0.304	0.000	0.202	0.3756	0.3088	0.2340	-0.0710
s.cyc.23.43.1.000-011	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	91.6	1.73	0.0210	1.97	0.0918	2.59	0.0000	72.0	0.0022	-0.383	-0.448	-0.304	0.2672	0.5555	-1.0000	0.0114
z.cyc.17.34.1.x10-001	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	2	1	0	91.9	1.21	0.1545	1.32	0.0015	2.96	0.0000	61.5	0.0055	-0.624	-0.786	-0.083	0.5978	-0.1459	-1.0000	-0.1357
d.lin.t.23.2.001-111	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	2	0	88.7	2.27	0.0247	2.49	0.0000	2.50	0.0095	74.1	-0.0295	-0.132	-0.177	-0.357	0.2941	-1.0000	0.1288	0.0403
s.cyc.34.45.1.000-1x1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	92.4	1.64	0.0185	2.87	0.0172	3.17	0.0328	71.5	0.0109	-0.425	0.021	0.042	0.2462	0.2700	0.3328	0.0043
s.cyc.17.32.1.x11-000	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	92.7	2.02	0.0849	2.27	0.0275	2.64	0.0000	67.9	0.0142	-0.248	-0.292	-0.274	0.4987	0.3500	-1.0000	-0.0463
d.lin.c.23.2.001-111	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	2	0	89.8	2.28	0.0316	2.40	0.0595	2.49	0.0000	74.7	-0.0175	-0.128	-0.224	-0.363	0.3349	0.4816	-1.0000	0.0497
s.cyc.17.23.1.x11-000	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	93.4	1.97	0.0876	2.34	0.0060	2.61	0.0000	71.1	0.0219	-0.271	-0.255	-0.292	0.5038	0.0905	-1.0000	-0.0017
s.cyc.23.43.1.011-000	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	93.6	1.56	0.0481	2.52	0.0000	2.80	0.0562	76.3	0.0241	-0.462	-0.161	-0.179	0.4045	-1.0000	0.4215	0.0724
s.cyc.17.23.1.x00-011	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	94.1	1.81	0.0549	2.57	0.0000	3.14	0.0076	74.2	0.0295	-0.346	-0.135	0.024	0.4264	-1.0000	0.0921	0.0422
z.cyc.23.34.1.001-010	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	2	1	0	94.2	1.31	0.0629	1.96	0.0007	2.94	0.1529	72.7	0.0306	-0.578	-0.453	-0.095	0.4490	-0.2758	0.5862	0.0207
d.lin.t.27.2.001-111	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	2	0	91.3	2.25	0.1723	2.32	0.0275	2.81	0.0000	69.4	-0.0011	-0.142	-0.266	-0.173	0.6159	0.3500	-1.0000	-0.0258
d.cyc.17.32.1.x01-001	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	94.7	1.76	0.1124	1.92	0.1250	3.09	0.2164	62.9	0.0361	-0.369	-0.474	-0.006	0.5451	0.6081	0.6434	-0.1170
d.lin.c.24.2.001-111	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	2	0	91.4	2.30	0.0589	2.37	0.0655	2.73	0.9111	71.0	0.0000	-0.118	-0.240	-0.220	0.4381	0.4979	0.8801	-0.0026
s.lin.c.23.2.011-011	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	2	0	91.5	1.89	0.1171	1.95	0.0228	2.42	0.0001	82.4	0.0011	-0.309	-0.458	-0.405	0.5519	0.3180	-0.6209	0.1576
z.cyc.34.45.1.010-0x1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	2	1	0	95.3	1.20	0.0151	1.65	0.1379	2.97	0.0000	68.6	0.0427	-0.629	-0.615	-0.077	0.2126	0.6248	-1.0000	-0.0363
s.cyc.34.54.1.110-0x0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	1	0	96.0	1.04	0.0350	2.26	0.0275	3.14	0.2444	63.5	0.0503	-0.703	-0.297	0.024	0.3519	0.3500	0.6635	-0.1075
s.lin.c.27.2.011-011	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	2	0	92.6	1.75	0.1401	1.96	0.0405	2.49	0.0000	75.9	0.0131	-0.374	-0.453	-0.363	0.5816	0.4160	-1.0000	0.0654
s.lin.t.23.2.011-011	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	2	0	92.7	1.82	0.1267	1.92	0.0348	2.42	0.0001	81.8	0.0142	-0.341	-0.474	-0.405	0.5650	0.3901	-0.6209	0.1490
d.lin.c.27.2.001-111	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	2	0	92.9	2.22	0.1334	2.29	0.0044	2.73	0.8692	69.7	0.0164	-0.155	-0.281	-0.220	0.5735	0.0376	0.8723	-0.0212
s.lin.c.24.2.011-011	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	2	0	93.0	1.59	0.1777	1.87	0.0405	2.49	0.0038	76.8	0.0175	-0.448	-0.500	-0.363	0.6210	0.4160	-0.0220	0.0794
d.cyc.23.34.1.001-100	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	96.6	1.91	0.0049	2.39	0.0801	3.08	0.4430	76.8	0.0569	-0.299	-0.229	-0.012	0.0262	0.5322	0.7614	0.0788
s.cyc.34.76.1.000-11x	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	1	0	96.6	1.49	0.0099	2.69	0.0332	2.90	0.0098	74.0	0.0569	-0.494	-0.073	-0.119	0.1427	0.3821	0.1339	0.0398
s.lin.t.22.2.011-011	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	2	0	93.3	1.87	0.1505	1.92	0.0000	2.41	0.0000	81.8	0.0208	-0.318	-0.474	-0.411	0.5935	-1.0000	-1.0000	0.1491
d.lin.t.24.2.001-111	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	2	0	93.4	2.39	0.0801	2.44	0.0959	2.78	0.9011	75.2	0.0219	-0.077	-0.203	-0.190	0.4890	0.5629	0.8783	0.0562
d.cyc.23.34.1.100-010	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	96.9	1.68	0.0871	1.79	0.0117	3.10	0.1016	73.0	0.0602	-0.406	-0.542	0.000	0.5029	0.2043	0.5190	0.0255
s.cyc.17.32.1.x00-101	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	96.9	1.85	0.0530	2.78	0.0246	3.39	0.0004	70.2	0.0602	-0.327	-0.026	0.173	0.4206	0.3310	-0.3927	-0.0145
s.cyc.34.67.1.000-11x	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	96.9	1.36	0.0108	2.38	0.0095	2.76	0.0302	73.4	0.0602	-0.555	-0.234	-0.202	0.1571	0.1688	0.3192	0.0304
s.lin.t.27.2.101-011	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	2	0	93.7	1.96	0.0907	2.12	0.0735	2.56	0.0000	71.7	0.0252	-0.276	-0.370	-0.321	0.5096	0.5176	-1.0000	0.0078
s.lin.t.23.2.101-011	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	1	0	2	0	93.9	2.05	0.0570	2.13	0.0061	2.42	0.0000	79.0	0.0274	-0.234	-0.365	-0.405	0.4326	0.0933	-1.0000	0.1099
s.lin.t.24.2.011-011	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	2	0	94.6	1.64	0.2046	1.92	0.0166	2.47	0.0008	80.2	0.0350	-0.425	-0.474	-0.375	0.6444	0.2639	-0.2786	0.1259
s.cyc.17.32.1.x00-011	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	98.1	1.62	0.0435	2.50	0.0000	2.87	0.0289	75.4	0.0733	-0.434	-0.172	-0.137	0.3879	-1.0000	0.3120	0.0588
s.cyc.12.43.1.x11-000	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	98.3	1.66	0.0529	2.54	0.0000	3.10	0.0373	78.1	0.0755	-0.415	-0.151	0.000	0.4203	-1.0000	0.3540	0.0968
s.lin.t.27.2.011-011	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	2	0	95.1	1.80	0.1776	2.00	0.0201	2.49	0.0002	80.2	0.0405	-0.350	-0.432	-0.363	0.6209	0.2966	-0.5068	0.1261
z.cyc.34.76.1.010-01x	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	2	1	0	98.6	1.18	0.0155	1.64	0.1518	2.72	0.1485	70.9	0.0788	-0.638	-0.620	-0.226	0.2169	0.6412	0.5814	-0.0042
s.lin.c.22.2.011-011	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	2	0	95.3	1.76	0.0821	1.97	0.0793	2.40	0.0001	82.9	0.0427	-0.369	-0.448	-0.417	0.4931	0.5305	-0.6209	0.1641
z.cyc.17.23.1.x01-001	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	2	1	0	98.8	1.39	0.1211	2.10	0.0125	3.10	0.0629	71.2	0.0810	-0.541	-0.380	0.000	0.5575	0.2156	0.4400	0.0004
d.cyc.17.23.1.x01-100	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	99.1	1.68	0.0950	1.80	0.0352	3.04	0.0813	68.6	0.0842	-0.406	-0.536	-0.036	0.5173	0.3921	0.4823	-0.0371
d.cyc.12.34.1.x01-010	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	99.1	1.76	0.1306	1.93	0.1117	3.08	0.5807	67.7	0.0842	-0.369	-0.469	-0.012	0.5700	0.5889	0.8059	-0.0491
s.cyc.34.54.1.000-1x1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	99.2	1.65	0.0180	2.78	0.0074	3.07	0.0422	76.1	0.0853	-0.420	-0.026	-0.018	0.2417	0.1262	0.3743	0.0692
s.cyc.12.43.1.x00-011	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	99.3	1.51	0.1034	2.28	0.0029	2.61	0.0000	72.0	0.0864	-0.485	-0.286	-0.292	0.5313	-0.0335	-1.0000	0.0113
s.lin.t.33.2.011-011	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	2	0	96.2	1.73	0.0015	1.74	0.0750	2.46	0.0000	84.3	0.0525	-0.383	-0.568	-0.381	-0.1699	0.5210	-1.0000	0.1844
z.cyc.23.34.1.001-001	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	2	1	0	99.6	1.33	0.0059	1.85	0.0442	2.94	0.1106	74.3	0.0897	-0.568	-0.510	-0.095	0.0569	0.4309	0.5329	0.0430
s.lin.t.34.2.011-011	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	1	0	2	0	96.4	1.72	0.0954	1.85	0.0322	2.45	0.0003	83.0	0.0547	-0.387	-0.510	-0.387	0.5180	0.3769	-0.4400	0.1660
s.lin.c.34.2.011-011	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	0	2	0	96.5	1.72	0.1007	1.82	0.0279	2.45	0.0002	81.7	0.0558	-0.387	-0.526	-0.387	0.5269	0.3525	-0.5068	0.1475
s.lin.t.37.2.011-011	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	1	0	2	0	96.8	1.76	0.0746	1.86	0.0325	2.45	0.0001	83.4	0.0591	-0.369	-0.505	-0.387	0.4772	0.3785	-0.6209	0.1716
s.lin.c.23.2.101-011	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	2	0	96.8	1.93	0.0457	2.00	0.0274	2.42	0.0000	80.5	0.0591	-0.290	-0.432	-0.405	0.3960	0.3494	-1.0000	0.1314
z.cyc.34.45.1.100-0x1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	2	1	0	100.3	1.04	0.0289	1.99	0.0630	2.81	0.0000	75.7	0.0974	-0.703	-0.438	-0.173	0.3201	0.4913	-1.0000	0.0629
s.lin.t.77.2.011-011	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	2	0	96.9	1.75	0.1190	1.87	0.0001	2.44	0.0001	76.3	0.0602	-0.374	-0.500	-0.393	0.5546	-0.6075	-0.6209	0.0715
s.lin.c.37.2.011-011	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	2	0	96.9	1.75	0.0844	1.82	0.0268	2.45	0.0002	80.9	0.0602	-0.374	-0.526	-0.387	0.4977	0.3456	-0.5068	0.1368
s.lin.c.44.2.011-011	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	2	0	96.9	1.75	0.1435	1.91	0.0001	2.46	0.0002	82.2	0.0602	-0.374	-0.479	-0.381	0.5856	-0.6075	-0.5068	0.1546
s.lin.c.33.2.011-011	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	2	0	96.9	1.84	0.0747	1.84	0.0115	2.45	0.0002	85.8	0.0602	-0.332	-0.516	-0.387	0.4774	0.2014	-0.5068	0.2055
s.cyc.12.34.1.x00-011	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	100.4	1.58	0.1178	2.37	0.0198	2.58	0.0000	77.3	0.0985	-0.452	-0.240	-0.310	0.5529	0.2940	-1.0000	0.0859
s.lin.c.47.2.011-011	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	0	2	0	97.0	1.78	0.1338	1.91	0.0016	2.45	0.0003	82.0	0.0613	-0.360	-0.479	-0.387	0.5740	-0.1348	-0.4400	0.1512
s.lin.t.47.2.011-011	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	1	0	2	0	97.1	1.73	0.1269	1.89	0.0042	2.41	0.0001	78.8	0.0624	-0.383	-0.490	-0.411	0.5652	0.0297	-0.6209	0.1062
s.lin.t.44.2.011-011	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	2	0	97.1	1.71	0.1419	1.89	0.0002	2.40	0.0000	81.2	0.0624	-0.392	-0.490	-0.417	0.5837	-0.4893	-1.0000	0.1398
s.lin.c.77.2.011-011	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	2	0	97.4	1.83	0.1209	1.92	0.0011	2.47	0.0007	82.0	0.0656	-0.336	-0.474	-0.375	0.5572	-0.1987	-0.3006	0.1512
s.lin.c.22.2.101-011	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	2	0	97.7	1.86	0.0834	2.04	0.0065	2.40	0.0000	78.4	0.0689	-0.323	-0.411	-0.417	0.4957	0.1041	-1.0000	0.1014
z.cyc.34.54.1.010-0x1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	2	1	0	101.3	0.83	0.0167	1.40	0.0653	2.73	0.0000	67.2	0.1083	-0.800	-0.745	-0.220	0.2293	0.4974	-1.0000	-0.0565
s.cyc.17.23.1.x00-110	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	101.3	1.44	0.0074	2.69	0.0098	3.23	0.4149	73.5	0.1083	-0.517	-0.073	0.077	0.0944	0.1741	0.7506	0.0330
s.cyc.12.34.1.x11-000	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	101.5	1.61	0.0409	2.53	0.0000	2.98	0.0137	82.6	0.1105	-0.439	-0.156	-0.071	0.3777	-1.0000	0.1891	0.1600
s.cyc.23.34.1.110-000	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	101.6	1.36	0.0075	2.61	0.0760	3.03	0.4008	81.5	0.1116	-0.555	-0.115	-0.042	0.0967	0.5233	0.7449	0.1453
z.cyc.12.43.1.x01-010	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	2	1	0	101.6	1.44	0.0594	1.93	0.0727	3.05	0.3338	67.3	0.1116	-0.517	-0.469	-0.030	0.4395	0.5157	0.7148	-0.0547
z.cyc.23.43.1.001-001	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	2	1	0	102.0	1.19	0.0050	1.81	0.0274	2.84	0.3942	73.3	0.1160	-0.633	-0.531	-0.155	0.0295	0.3494	0.7422	0.0297
s.lin.t.24.2.101-011	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	1	1	0	2	0	98.6	1.73	0.1735	2.05	0.0194	2.49	0.0000	79.6	0.0788	-0.383	-0.406	-0.363	0.6170	0.2905	-1.0000	0.1179
d.lin.t.33.2.111-100	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	1	2	0	98.8	2.40	0.0596	2.48	0.0000	2.71	0.0218	85.3	0.0810	-0.072	-0.182	-0.232	0.4400	-1.0000	0.2656	0.1985
s.lin.t.23.2.011-101	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	0	2	0	98.9	1.78	0.2333	2.08	0.0424	2.43	0.0000	80.8	0.0821	-0.360	-0.391	-0.399	0.6661	0.4238	-1.0000	0.1354
z.cyc.34.67.1.010-01x	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2	1	0	102.5	0.82	0.0104	1.44	0.0783	2.46	0.2394	71.1	0.1214	-0.805	-0.724	-0.381	0.1508	0.5284	0.6601	-0.0007
s.cyc.23.34.1.000-101	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	102.6	1.52	0.0127	2.13	0.0566	3.17	0.1021	80.0	0.1225	-0.480	-0.365	0.042	0.1839	0.4730	0.5198	0.1230
d.lin.c.33.2.111-100	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	2	0	99.4	2.43	0.0537	2.47	0.0011	2.67	0.0033	87.5	0.0875	-0.058	-0.188	-0.256	0.4228	-0.1987	-0.0453	0.2285
d.cyc.34.54.1.010-1x0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	1	1	0	102.9	1.48	0.0959	1.61	0.1130	2.58	0.2090	69.0	0.1258	-0.499	-0.635	-0.310	0.5188	0.5909	0.6377	-0.0310
s.lin.c.23.2.011-101	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	2	0	99.7	1.71	0.1138	2.04	0.0910	2.44	0.0000	81.4	0.0908	-0.392	-0.411	-0.393	0.5472	0.5540	-1.0000	0.1431
d.cyc.34.45.1.100-1x0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	103.2	1.63	0.2249	2.17	0.0749	2.71	0.2054	76.0	0.1291	-0.429	-0.344	-0.232	0.6600	0.5208	0.6348	0.0681
s.cyc.23.43.1.110-000	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	103.3	1.36	0.0090	2.53	0.0768	3.03	0.3247	78.9	0.1302	-0.555	-0.156	-0.042	0.1269	0.5251	0.7102	0.1087
z.cyc.34.76.1.100-01x	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	2	1	0	103.5	1.04	0.0192	1.97	0.0807	2.71	0.0000	77.6	0.1324	-0.703	-0.448	-0.232	0.2524	0.5335	-1.0000	0.0905
s.lin.t.33.2.101-011	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	0	2	0	100.2	1.81	0.1101	1.95	0.1310	2.43	0.0000	83.1	0.0963	-0.346	-0.458	-0.399	0.5417	0.6161	-1.0000	0.1667
s.lin.t.22.2.101-011	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	2	0	100.3	1.75	0.0430	2.00	0.0270	2.38	0.0000	81.5	0.0974	-0.374	-0.432	-0.429	0.3860	0.3469	-1.0000	0.1453
